WigleWifi-1.4,appRelease=2.25,model=ONEPLUS A3003,release=7.1.1,device=OnePlus3T,display=ONEPLUS A3003_28_171012,board=QC_Reference_Phone,brand=OnePlus,,,
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
7c:03:4c:ba:aa:42,HOTBOX-81C2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:20,6,-78,32.1684422,34.80105362,32,4.550999641,WIFI
7c:b7:33:bf:bb:5f,HomeVFS,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:20,6,-86,32.1684422,34.80105362,32,4.550999641,WIFI
30:e1:71:08:fe:bc,DIRECT-BB-HP OfficeJet 3830,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:20,11,-86,32.1684422,34.80105362,32,4.550999641,WIFI
a0:63:91:78:40:b2,I.L.L,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:20,11,-88,32.1684422,34.80105362,32,4.550999641,WIFI
a4:08:f5:2e:23:af,HOTBOX,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:20,1,-89,32.1684422,34.80105362,32,4.550999641,WIFI
00:78:9e:fb:be:f6,HOTBOX,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:20,1,-90,32.1684422,34.80105362,32,4.550999641,WIFI
14:ae:db:30:c9:d2,Chen,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,2,-77,32.16847482,34.80076466,32,6.06799984,WIFI
14:af:db:30:c9:d2,BezeqFree,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,2,-78,32.16847482,34.80076466,32,6.06799984,WIFI
70:62:b8:30:f8:4e,japan,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,1,-83,32.16847482,34.80076466,32,6.06799984,WIFI
14:ae:db:30:c9:d5,Chen_5,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,48,-91,32.16847482,34.80076466,32,6.06799984,WIFI
9c:d6:43:23:0c:9c,joy,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,6,-84,32.16847482,34.80076466,32,6.06799984,WIFI
04:a1:51:d0:22:a5,pollock24,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:20,3,-85,32.16847482,34.80076466,32,6.06799984,WIFI
70:62:b8:30:db:f8,hadad,[ESS],27/10/2017 16:20,1,-79,32.16847482,34.80076466,32,6.06799984,WIFI
42501_13111_496641,Partner,UNKNOWN;il,27/10/2017 16:20,0,-113,32.16847482,34.80076466,32,6.06799984,GSM
a0:4f:d4:2c:5e:11,MEIR_2.4,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,1,-78,32.16848744,34.80067508,32,4.550999641,WIFI
00:23:cd:16:9e:e0,eldan,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],27/10/2017 16:20,6,-78,32.16848744,34.80067508,32,4.550999641,WIFI
c0:d9:62:f5:17:d9,Dav,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:20,6,-79,32.16848744,34.80067508,32,4.550999641,WIFI
d0:d4:12:67:a1:fa,netbox,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,1,-78,32.16848744,34.80067508,32,4.550999641,WIFI
d8:37:be:f1:86:c9,simba6,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,7,-82,32.16848744,34.80067508,32,4.550999641,WIFI
3c:1e:04:05:ad:17,Shemesh,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,11,-79,32.16848744,34.80067508,32,4.550999641,WIFI
06:ae:db:ba:2d:35,BezeqFree,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,1,-89,32.16848744,34.80067508,32,4.550999641,WIFI
30:e1:71:08:ae:c7,DIRECT-C5-HP OfficeJet 3830,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:20,6,-80,32.16848744,34.80067508,32,4.550999641,WIFI
d0:d4:12:5c:c3:6a,Claude,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,11,-83,32.16848744,34.80067508,32,4.550999641,WIFI
f8:ab:05:46:d5:5e,HOTBOX-E00E,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:20,1,-84,32.16848744,34.80067508,32,4.550999641,WIFI
00:78:9e:fa:8b:23,Gay splays,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:20,6,-86,32.16848744,34.80067508,32,4.550999641,WIFI
74:da:38:30:26:6f,marcus 1,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:20,2,-92,32.16848744,34.80067508,32,4.550999641,WIFI
00:78:9e:fb:24:26,HOTBOX-E00E,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:20,1,-90,32.16848744,34.80067508,32,4.550999641,WIFI
c8:be:19:09:2b:d1,home,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,11,-85,32.16848744,34.80067508,32,4.550999641,WIFI
14:ae:db:c4:9f:9a,bz18073460,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,10,-87,32.16848744,34.80067508,32,4.550999641,WIFI
a0:48:1c:65:96:33,HP-Print-33-Deskjet 4640 series,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,1,-85,32.16848744,34.80067508,32,4.550999641,WIFI
c4:12:f5:f5:45:f6,Benhamou,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,3,-89,32.16848744,34.80067508,32,4.550999641,WIFI
e8:cc:18:ec:a6:64,rubinstein,[WEP][ESS],27/10/2017 16:20,6,-81,32.16848744,34.80067508,32,4.550999641,WIFI
d8:fe:e3:02:d1:01,Galei1,[WEP][ESS],27/10/2017 16:20,11,-87,32.16848744,34.80067508,32,4.550999641,WIFI
fa:8f:ca:7c:70:2f,,[ESS],27/10/2017 16:20,11,-84,32.16848744,34.80067508,32,4.550999641,WIFI
c8:be:19:10:99:d1,davidr,[ESS],27/10/2017 16:20,6,-85,32.16848744,34.80067508,32,4.550999641,WIFI
6c:b0:ce:33:a4:d5,hagit_2.4,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:20,1,-82,32.16849248,34.80059962,31,4.550999641,WIFI
00:1b:9e:7a:43:13,dserota,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,6,-89,32.16849248,34.80059962,31,4.550999641,WIFI
42501_13111_8652801,Partner,UNKNOWN;il,27/10/2017 16:20,0,-113,32.16853564,34.80033573,29,4.550999641,GSM
6c:b0:ce:e8:2a:b0,Video Connection,[WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:21,1,-83,32.16859445,34.80025492,29,4.550999641,WIFI
30:e1:71:f0:7b:52,DIRECT-51-HP DeskJet 4670 series,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:21,10,-88,32.16859445,34.80025492,29,4.550999641,WIFI
e4:f4:c6:d8:e8:60,SavantS,[WPA2-PSK-CCMP][ESS],27/10/2017 16:21,6,-86,32.16859445,34.80025492,29,4.550999641,WIFI
d8:38:fc:66:d2:68,,[WPA2-PSK-CCMP][ESS],27/10/2017 16:21,10,-89,32.16859445,34.80025492,29,4.550999641,WIFI
c0:a0:bb:cc:e2:3a,Happy Home Network,[WPA-PSK-CCMP+TKIP][ESS],27/10/2017 16:21,1,-91,32.16859445,34.80025492,29,4.550999641,WIFI
e0:ce:c3:8c:2b:5a,stefan,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:21,6,-95,32.16859445,34.80025492,29,4.550999641,WIFI
0c:f4:d5:1b:38:e8,DanAccadia,[ESS],27/10/2017 16:21,9,-80,32.16859445,34.80025492,29,4.550999641,WIFI
d8:38:fc:27:22:58,DanAccadia,[ESS],27/10/2017 16:21,9,-86,32.16859445,34.80025492,29,4.550999641,WIFI
d8:38:fc:26:d2:68,DanAccadia,[ESS],27/10/2017 16:21,10,-88,32.16859445,34.80025492,29,4.550999641,WIFI
d8:38:fc:26:fd:18,DanAccadia,[ESS],27/10/2017 16:21,4,-89,32.16859445,34.80025492,29,4.550999641,WIFI
a4:2b:8c:98:db:d2,vue sur mer_2.4,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:21,1,-90,32.16863449,34.80024121,29,4.550999641,WIFI
6c:b0:ce:e8:2a:b0,Video Connection,[WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:21,1,-78,32.16888669,34.80024686,30,4.550999641,WIFI
e0:ce:c3:8c:2b:5a,stefan,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:21,6,-87,32.16888669,34.80024686,30,4.550999641,WIFI
0c:f4:d5:5b:09:98,,[WPA2-PSK-CCMP][ESS],27/10/2017 16:21,13,-85,32.16888669,34.80024686,30,4.550999641,WIFI
0c:f4:d5:1b:08:58,DanAccadia,[ESS],27/10/2017 16:21,12,-88,32.16888669,34.80024686,30,4.550999641,WIFI
0c:f4:d5:1b:09:98,DanAccadia,[ESS],27/10/2017 16:21,13,-88,32.16888669,34.80024686,30,4.550999641,WIFI
6c:b0:ce:e8:2a:50,Video Connection,[WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:21,1,-81,32.16913213,34.80027706,32,4.550999641,WIFI
6c:b0:ce:e8:2e:50,Video Connection,[WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:21,6,-87,32.16913213,34.80027706,32,4.550999641,WIFI
28:94:0f:f9:a6:d4,Sgreg,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:21,2,-87,32.16913213,34.80027706,32,4.550999641,WIFI
6c:b0:ce:e8:2e:50,Video Connection,[WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:21,6,-82,32.16930276,34.80030556,32,4.550999641,WIFI
04:a1:51:c4:27:6e,Ellman-2.4Ghz,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:21,6,-84,32.16930276,34.80030556,32,4.550999641,WIFI
00:78:9e:fa:33:72,shmuela,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:21,1,-89,32.16930276,34.80030556,32,4.550999641,WIFI
14:ae:db:30:c9:d2,Chen,[WPA2-PSK-CCMP][ESS],27/10/2017 16:21,2,-88,32.169556,34.80036043,33,4.550999641,WIFI
14:af:db:30:c9:d2,BezeqFree,[WPA2-PSK-CCMP][ESS],27/10/2017 16:21,2,-86,32.169556,34.80036043,33,4.550999641,WIFI
a0:48:1c:65:96:33,HP-Print-33-Deskjet 4640 series,[WPA2-PSK-CCMP][ESS],27/10/2017 16:21,1,-88,32.169556,34.80036043,33,4.550999641,WIFI
c4:12:f5:f5:45:f6,Benhamou,[WPA2-PSK-CCMP][ESS],27/10/2017 16:21,3,-91,32.169556,34.80036043,33,4.550999641,WIFI
70:62:b8:30:f8:4e,japan,[WPA2-PSK-CCMP][ESS],27/10/2017 16:21,1,-87,32.169556,34.80036043,33,4.550999641,WIFI
42501_13111_8652801,Partner,UNKNOWN;il,27/10/2017 16:21,0,-113,32.169556,34.80036043,33,4.550999641,GSM
30:e1:71:f0:7b:52,DIRECT-51-HP DeskJet 4670 series,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:21,10,-86,32.16963144,34.80037705,33,4.550999641,WIFI
e4:f4:c6:d8:e8:60,SavantS,[WPA2-PSK-CCMP][ESS],27/10/2017 16:21,6,-85,32.16963144,34.80037705,33,4.550999641,WIFI
d8:38:fc:66:d2:68,,[WPA2-PSK-CCMP][ESS],27/10/2017 16:21,10,-89,32.16963144,34.80037705,33,4.550999641,WIFI
c0:a0:bb:cc:e2:3a,Happy Home Network,[WPA-PSK-CCMP+TKIP][ESS],27/10/2017 16:21,1,-91,32.16963144,34.80037705,33,4.550999641,WIFI
0c:f4:d5:1b:38:e8,DanAccadia,[ESS],27/10/2017 16:21,9,-80,32.16963144,34.80037705,33,4.550999641,WIFI
d8:38:fc:27:22:58,DanAccadia,[ESS],27/10/2017 16:21,9,-86,32.16963144,34.80037705,33,4.550999641,WIFI
d8:38:fc:26:d2:68,DanAccadia,[ESS],27/10/2017 16:21,10,-88,32.16963144,34.80037705,33,4.550999641,WIFI
d8:38:fc:26:fd:18,DanAccadia,[ESS],27/10/2017 16:21,4,-89,32.16963144,34.80037705,33,4.550999641,WIFI
6c:b0:ce:e8:2a:b0,Video Connection,[WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:21,1,-82,32.1699567,34.80047666,34,4.550999641,WIFI
e0:ce:c3:8c:2b:5a,stefan,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:21,6,-87,32.1699567,34.80047666,34,4.550999641,WIFI
0c:f4:d5:5b:09:98,,[WPA2-PSK-CCMP][ESS],27/10/2017 16:21,13,-85,32.1699567,34.80047666,34,4.550999641,WIFI
0c:f4:d5:1b:08:58,DanAccadia,[ESS],27/10/2017 16:21,12,-88,32.1699567,34.80047666,34,4.550999641,WIFI
0c:f4:d5:1b:09:98,DanAccadia,[ESS],27/10/2017 16:21,13,-88,32.1699567,34.80047666,34,4.550999641,WIFI
2c:b0:5d:40:dc:ac,phily,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:21,11,-94,32.1699567,34.80047666,34,4.550999641,WIFI
